invoice_code,product_code,quantity,unit_price,line_total
HDIP02357,SP00064,8,62405,499240
HDIP02357,SP00293,2,498742,997484
HDIP02357,SP00083,4,940817,3763268
HDIP02357,SP00296,2,289475,578950
HDIP02357,SP00468,2,56135,112270
HDIP02358,SP00434,3,449859,1349577
HDIP02359,SP00430,7,293016,2051112
HDIP02359,SP00385,3,707964,2123892
HDIP02360,SP00315,9,307589,2768301
HDIP02360,SP00036,8,556903,4455224
HDIP02361,SP00095,8,842856,6742848
HDIP02361,SP00236,8,194951,1559608
HDIP02361,SP00484,8,243303,1946424
HDIP02362,SP00249,1,54314,54314
HDIP02362,SP00296,2,289475,578950
HDIP02362,SP00278,5,317547,1587735
HDIP02362,SP00444,8,554752,4438016
HDIP02362,SP00155,9,550729,4956561
HDIP02363,SP00121,5,323792,1618960
HDIP02363,SP00482,1,480249,480249
HDIP02364,SP00229,5,658549,3292745
HDIP02364,SP00230,1,305877,305877
HDIP02364,SP00078,2,73733,147466
HDIP02364,SP00142,4,103660,414640
HDIP02364,SP00311,8,748508,5988064
HDIP02365,SP00217,10,222499,2224990
HDIP02366,SP00487,10,505684,5056840
HDIP02366,SP00321,2,743356,1486712
HDIP02367,SP00012,5,369160,1845800
HDIP02367,SP00353,4,24109,96436
HDIP02367,SP00027,1,117188,117188
HDIP02367,SP00162,8,277458,2219664
HDIP02368,SP00441,5,708851,3544255
HDIP02368,SP00024,6,304051,1824306
HDIP02368,SP00399,10,164289,1642890
HDIP02369,SP00236,1,194951,194951
HDIP02369,SP00457,8,393747,3149976
HDIP02369,SP00176,10,273844,2738440
HDIP02369,SP00483,1,181807,181807
HDIP02369,SP00106,2,131225,262450
HDIP02370,SP00236,5,194951,974755
HDIP02371,SP00443,5,444397,2221985
HDIP02372,SP00095,4,842856,3371424
HDIP02372,SP00225,7,78095,546665
HDIP02372,SP00080,2,112095,224190
HDIP02372,SP00380,2,255797,511594
HDIP02372,SP00458,9,881738,7935642
HDIP02373,SP00191,6,304098,1824588
HDIP02373,SP00054,8,187647,1501176
HDIP02374,SP00373,10,366907,3669070
HDIP02374,SP00383,3,38805,116415
HDIP02374,SP00021,3,145992,437976
HDIP02374,SP00081,7,600153,4201071
HDIP02374,SP00128,9,891235,8021115
HDIP02375,SP00067,1,260243,260243
HDIP02375,SP00403,10,438096,4380960
HDIP02375,SP00140,1,105720,105720
HDIP02375,SP00273,1,358321,358321
HDIP02376,SP00232,10,896043,8960430
HDIP02376,SP00256,1,43788,43788
HDIP02376,SP00011,7,450305,3152135
HDIP02376,SP00369,2,330604,661208
HDIP02376,SP00469,1,413093,413093
HDIP02377,SP00103,9,515243,4637187
HDIP02377,SP00371,7,104463,731241
HDIP02377,SP00304,2,663763,1327526
HDIP02378,SP00029,4,781741,3126964
HDIP02378,SP00455,1,632137,632137
HDIP02378,SP00128,2,891235,1782470
HDIP02378,SP00480,6,30700,184200
HDIP02379,SP00379,7,232849,1629943
HDIP02380,SP00313,3,644192,1932576
HDIP02380,SP00319,6,513590,3081540
HDIP02380,SP00467,2,683606,1367212
HDIP02380,SP00264,8,494860,3958880
HDIP02381,SP00075,7,397143,2780001
HDIP02381,SP00335,5,325086,1625430
HDIP02381,SP00193,4,682004,2728016
HDIP02382,SP00353,6,24109,144654
HDIP02382,SP00486,7,30247,211729
HDIP02382,SP00385,7,707964,4955748
HDIP02383,SP00067,1,260243,260243
HDIP02383,SP00301,2,242686,485372
HDIP02384,SP00024,10,304051,3040510
HDIP02385,SP00470,4,34918,139672
HDIP02385,SP00468,8,56135,449080
HDIP02385,SP00065,3,185398,556194
HDIP02386,SP00237,7,696555,4875885
HDIP02386,SP00098,2,555812,1111624
HDIP02386,SP00216,10,449315,4493150
HDIP02387,SP00004,9,78369,705321
HDIP02387,SP00305,2,455927,911854
HDIP02387,SP00404,7,69812,488684
HDIP02388,SP00079,10,488662,4886620
HDIP02388,SP00217,10,222499,2224990
HDIP02389,SP00326,9,114159,1027431
HDIP02389,SP00381,1,230722,230722
HDIP02389,SP00354,7,597802,4184614
HDIP02390,SP00237,5,696555,3482775
HDIP02390,SP00366,2,717217,1434434
HDIP02391,SP00237,1,696555,696555
HDIP02391,SP00171,1,533754,533754
HDIP02391,SP00097,5,126191,630955
HDIP02391,SP00116,2,389035,778070
HDIP02391,SP00144,4,423777,1695108
HDIP02392,SP00215,10,635234,6352340
HDIP02392,SP00463,4,570598,2282392
HDIP02392,SP00242,1,688257,688257
HDIP02392,SP00403,2,438096,876192
HDIP02392,SP00053,8,449207,3593656
HDIP02393,SP00237,1,696555,696555
HDIP02393,SP00072,7,687416,4811912
HDIP02394,SP00435,9,386869,3481821
HDIP02395,SP00094,3,24280,72840
HDIP02395,SP00226,5,114784,573920
HDIP02396,SP00127,4,56544,226176
HDIP02397,SP00149,9,306323,2756907
HDIP02397,SP00012,10,369160,3691600
HDIP02397,SP00248,10,696867,6968670
HDIP02398,SP00152,3,598197,1794591
HDIP02398,SP00044,7,722836,5059852
HDIP02398,SP00248,5,696867,3484335
HDIP02399,SP00359,10,478848,4788480
HDIP02399,SP00212,7,232586,1628102
HDIP02399,SP00142,4,103660,414640
HDIP02399,SP00301,7,242686,1698802
HDIP02399,SP00162,10,277458,2774580
HDIP02400,SP00243,10,522464,5224640
HDIP02400,SP00042,7,561360,3929520
HDIP02400,SP00057,7,159247,1114729
HDIP02400,SP00122,4,349298,1397192
HDIP02400,SP00201,5,38290,191450
HDIP02401,SP00400,7,563170,3942190
HDIP02401,SP00115,3,193794,581382
HDIP02402,SP00312,3,208533,625599
HDIP02402,SP00277,8,272667,2181336
HDIP02402,SP00118,3,308167,924501
HDIP02402,SP00494,9,74459,670131
HDIP02402,SP00241,10,53309,533090
HDIP02403,SP00111,9,938906,8450154
HDIP02403,SP00294,7,315942,2211594
HDIP02403,SP00010,8,85724,685792
HDIP02404,SP00347,10,193616,1936160
HDIP02404,SP00462,6,61665,369990
HDIP02404,SP00485,4,492035,1968140
HDIP02404,SP00259,2,376527,753054
HDIP02405,SP00380,10,255797,2557970
HDIP02405,SP00081,2,600153,1200306
HDIP02405,SP00250,10,473332,4733320
HDIP02405,SP00011,5,450305,2251525
HDIP02405,SP00283,4,518599,2074396
HDIP02406,SP00076,7,617604,4323228
HDIP02406,SP00292,7,221640,1551480
HDIP02406,SP00283,9,518599,4667391
HDIP02406,SP00474,7,597579,4183053
HDIP02406,SP00368,3,328017,984051
HDIP02407,SP00146,10,176619,1766190
HDIP02408,SP00294,7,315942,2211594
HDIP02408,SP00287,3,75628,226884
HDIP02408,SP00444,1,554752,554752
HDIP02409,SP00160,7,482619,3378333
HDIP02409,SP00383,7,38805,271635
HDIP02409,SP00011,2,450305,900610
HDIP02409,SP00013,5,418886,2094430
HDIP02410,SP00068,10,799080,7990800
HDIP02410,SP00338,3,496110,1488330
HDIP02410,SP00234,3,160876,482628
HDIP02411,SP00493,9,579313,5213817
HDIP02411,SP00365,3,110068,330204
HDIP02411,SP00363,3,546095,1638285
HDIP02411,SP00409,5,761984,3809920
HDIP02411,SP00492,7,730264,5111848
HDIP02412,SP00438,9,227057,2043513
HDIP02412,SP00267,2,515722,1031444
HDIP02412,SP00445,1,97858,97858
HDIP02412,SP00378,6,368581,2211486
HDIP02413,SP00454,3,587502,1762506
HDIP02413,SP00410,1,437011,437011
HDIP02413,SP00275,2,731262,1462524
HDIP02413,SP00475,5,576672,2883360
HDIP02413,SP00013,7,418886,2932202
HDIP02414,SP00190,3,828610,2485830
HDIP02414,SP00054,9,187647,1688823
HDIP02414,SP00342,3,62258,186774
HDIP02414,SP00285,3,98866,296598
HDIP02415,SP00312,10,208533,2085330
HDIP02415,SP00302,4,673579,2694316
HDIP02415,SP00278,4,317547,1270188
HDIP02416,SP00369,3,330604,991812
HDIP02417,SP00260,7,331130,2317910
HDIP02418,SP00048,3,522844,1568532
HDIP02418,SP00481,2,495702,991404
HDIP02419,SP00283,8,518599,4148792
HDIP02420,SP00057,3,159247,477741
HDIP02421,SP00388,4,100625,402500
HDIP02421,SP00195,10,491930,4919300
HDIP02421,SP00142,6,103660,621960
HDIP02421,SP00349,9,284895,2564055
HDIP02421,SP00021,7,145992,1021944
HDIP02422,SP00282,8,412081,3296648
HDIP02422,SP00457,10,393747,3937470
HDIP02422,SP00268,3,526352,1579056
HDIP02422,SP00443,7,444397,3110779
HDIP02423,SP00050,9,768485,6916365
HDIP02423,SP00321,10,743356,7433560
HDIP02424,SP00228,6,614708,3688248
HDIP02424,SP00473,6,702242,4213452
HDIP02424,SP00257,5,226229,1131145
HDIP02424,SP00077,4,221239,884956
HDIP02424,SP00030,2,128609,257218
HDIP02425,SP00019,7,719300,5035100
HDIP02425,SP00242,6,688257,4129542
HDIP02425,SP00063,10,470876,4708760
HDIP02425,SP00007,10,803666,8036660
HDIP02425,SP00190,6,828610,4971660
HDIP02426,SP00298,7,129985,909895
HDIP02427,SP00138,5,427786,2138930
HDIP02427,SP00419,3,445478,1336434
HDIP02427,SP00162,7,277458,1942206
HDIP02427,SP00002,1,144923,144923
HDIP02428,SP00346,9,680484,6124356
HDIP02428,SP00119,10,151147,1511470
HDIP02429,SP00025,5,812643,4063215
HDIP02429,SP00074,3,884392,2653176
HDIP02430,SP00224,3,126323,378969
HDIP02430,SP00453,6,763110,4578660
HDIP02430,SP00301,5,242686,1213430
HDIP02430,SP00460,2,433065,866130
HDIP02430,SP00432,6,475298,2851788
HDIP02431,SP00198,5,329239,1646195
HDIP02431,SP00072,6,687416,4124496
HDIP02431,SP00222,2,395742,791484
HDIP02431,SP00189,6,108980,653880
HDIP02431,SP00500,2,781237,1562474
HDIP02432,SP00110,1,877693,877693
HDIP02433,SP00363,8,546095,4368760
HDIP02433,SP00144,10,423777,4237770
HDIP02433,SP00032,3,723919,2171757
HDIP02433,SP00092,2,284169,568338
HDIP02433,SP00124,3,109021,327063
HDIP02434,SP00296,2,289475,578950
HDIP02434,SP00394,7,497163,3480141
HDIP02435,SP00377,5,459637,2298185
HDIP02435,SP00411,3,472831,1418493
HDIP02435,SP00499,5,231750,1158750
HDIP02435,SP00034,2,272807,545614
HDIP02435,SP00250,4,473332,1893328
HDIP02436,SP00241,7,53309,373163
HDIP02437,SP00259,6,376527,2259162
HDIP02438,SP00239,10,293243,2932430
HDIP02438,SP00470,3,34918,104754
HDIP02438,SP00203,5,261965,1309825
HDIP02439,SP00241,2,53309,106618
HDIP02439,SP00329,8,623715,4989720
HDIP02440,SP00204,3,355187,1065561
HDIP02440,SP00329,1,623715,623715
HDIP02441,SP00093,6,533545,3201270
HDIP02442,SP00424,3,338765,1016295
HDIP02442,SP00151,8,496203,3969624
HDIP02442,SP00133,2,381436,762872
HDIP02442,SP00175,7,260190,1821330
HDIP02442,SP00048,7,522844,3659908
HDIP02443,SP00229,6,658549,3951294
HDIP02444,SP00081,3,600153,1800459
HDIP02444,SP00240,9,670940,6038460
HDIP02444,SP00223,8,50471,403768
HDIP02445,SP00346,1,680484,680484
HDIP02445,SP00355,5,394330,1971650
HDIP02445,SP00119,2,151147,302294
HDIP02445,SP00081,8,600153,4801224
HDIP02446,SP00126,4,397357,1589428
HDIP02446,SP00468,7,56135,392945
HDIP02446,SP00236,4,194951,779804
HDIP02446,SP00385,9,707964,6371676
HDIP02446,SP00243,10,522464,5224640
HDIP02447,SP00275,5,731262,3656310
HDIP02447,SP00003,1,90309,90309
HDIP02447,SP00034,10,272807,2728070
HDIP02448,SP00250,2,473332,946664
HDIP02448,SP00446,5,236843,1184215
HDIP02448,SP00138,5,427786,2138930
HDIP02449,SP00306,8,707608,5660864
HDIP02450,SP00479,10,123377,1233770
HDIP02450,SP00484,1,243303,243303
HDIP02450,SP00001,8,39451,315608
HDIP02450,SP00349,8,284895,2279160
HDIP02450,SP00208,10,187393,1873930
HDIP02451,SP00105,6,355129,2130774
HDIP02451,SP00385,3,707964,2123892
HDIP02451,SP00023,8,235895,1887160
HDIP02451,SP00171,10,533754,5337540
HDIP02451,SP00340,8,688889,5511112
HDIP02452,SP00487,9,505684,4551156
HDIP02452,SP00464,9,578385,5205465
HDIP02453,SP00265,7,445706,3119942
HDIP02453,SP00481,2,495702,991404
HDIP02453,SP00012,1,369160,369160
HDIP02454,SP00214,1,148295,148295
HDIP02454,SP00148,8,628367,5026936
HDIP02454,SP00312,8,208533,1668264
HDIP02454,SP00366,1,717217,717217
HDIP02455,SP00192,5,72214,361070
HDIP02455,SP00125,7,392597,2748179
HDIP02455,SP00416,10,166691,1666910
HDIP02455,SP00498,4,170872,683488
HDIP02455,SP00030,1,128609,128609
HDIP02456,SP00083,3,940817,2822451
HDIP02457,SP00066,6,124537,747222
HDIP02457,SP00133,3,381436,1144308
HDIP02458,SP00008,5,564479,2822395
HDIP02458,SP00437,1,705749,705749
HDIP02458,SP00419,8,445478,3563824
HDIP02459,SP00415,2,861324,1722648
HDIP02459,SP00084,9,413846,3724614
HDIP02459,SP00270,8,278612,2228896
HDIP02459,SP00422,10,294837,2948370
HDIP02460,SP00083,9,940817,8467353
HDIP02460,SP00307,2,449124,898248
HDIP02460,SP00131,8,725774,5806192
HDIP02461,SP00026,2,404442,808884
HDIP02462,SP00149,7,306323,2144261
HDIP02463,SP00190,6,828610,4971660
HDIP02463,SP00317,6,600701,3604206
HDIP02463,SP00142,3,103660,310980
HDIP02463,SP00220,1,717584,717584
HDIP02463,SP00012,1,369160,369160
HDIP02464,SP00249,5,54314,271570
HDIP02464,SP00006,1,308302,308302
HDIP02465,SP00235,5,341728,1708640
HDIP02465,SP00330,10,806895,8068950
HDIP02466,SP00044,9,722836,6505524
HDIP02466,SP00449,6,70395,422370
HDIP02467,SP00153,8,837585,6700680
HDIP02467,SP00054,3,187647,562941
HDIP02467,SP00186,2,373486,746972
HDIP02468,SP00455,3,632137,1896411
HDIP02468,SP00198,7,329239,2304673
HDIP02468,SP00499,6,231750,1390500
HDIP02469,SP00073,1,245151,245151
HDIP02469,SP00188,1,871829,871829
HDIP02469,SP00095,1,842856,842856
HDIP02470,SP00046,5,623924,3119620
HDIP02470,SP00059,3,194135,582405
HDIP02470,SP00366,8,717217,5737736
HDIP02470,SP00283,6,518599,3111594
HDIP02470,SP00088,7,354517,2481619
HDIP02471,SP00452,7,472933,3310531
HDIP02472,SP00210,5,414476,2072380
HDIP02472,SP00471,3,546488,1639464
HDIP02472,SP00275,10,731262,7312620
HDIP02472,SP00268,1,526352,526352
HDIP02472,SP00475,8,576672,4613376
HDIP02473,SP00196,7,485710,3399970
HDIP02473,SP00477,3,212786,638358
HDIP02473,SP00149,1,306323,306323
HDIP02474,SP00334,9,81882,736938
HDIP02475,SP00167,7,512433,3587031
HDIP02475,SP00344,8,478019,3824152
HDIP02476,SP00444,6,554752,3328512
HDIP02476,SP00044,1,722836,722836
HDIP02476,SP00081,7,600153,4201071
HDIP02477,SP00288,6,577119,3462714
HDIP02477,SP00429,10,462537,4625370
HDIP02477,SP00035,3,636014,1908042
HDIP02477,SP00302,6,673579,4041474
HDIP02477,SP00258,4,728478,2913912
HDIP02478,SP00362,8,55940,447520
HDIP02478,SP00300,1,200821,200821
HDIP02478,SP00072,4,687416,2749664
HDIP02478,SP00340,3,688889,2066667
HDIP02478,SP00245,7,389276,2724932
HDIP02479,SP00077,8,221239,1769912
HDIP02480,SP00455,6,632137,3792822
HDIP02480,SP00265,9,445706,4011354
HDIP02480,SP00013,7,418886,2932202
HDIP02480,SP00437,6,705749,4234494
HDIP02480,SP00062,6,536059,3216354
HDIP02481,SP00209,9,581170,5230530
HDIP02481,SP00292,1,221640,221640
HDIP02481,SP00109,8,450064,3600512
HDIP02481,SP00481,4,495702,1982808
HDIP02482,SP00183,10,680313,6803130
HDIP02482,SP00050,5,768485,3842425
HDIP02483,SP00469,2,413093,826186
HDIP02484,SP00094,6,24280,145680
HDIP02484,SP00169,10,36266,362660
HDIP02484,SP00481,7,495702,3469914
HDIP02484,SP00431,5,624749,3123745
HDIP02484,SP00379,1,232849,232849
HDIP02485,SP00012,6,369160,2214960
HDIP02486,SP00419,5,445478,2227390
HDIP02487,SP00362,6,55940,335640
HDIP02487,SP00481,1,495702,495702
HDIP02488,SP00487,9,505684,4551156
HDIP02489,SP00421,6,893503,5361018
HDIP02489,SP00116,7,389035,2723245
HDIP02489,SP00306,1,707608,707608
HDIP02489,SP00072,10,687416,6874160
HDIP02489,SP00018,10,139141,1391410
HDIP02490,SP00116,1,389035,389035
HDIP02490,SP00410,10,437011,4370110
HDIP02490,SP00385,2,707964,1415928
HDIP02490,SP00067,6,260243,1561458
HDIP02490,SP00141,10,512710,5127100
HDIP02491,SP00452,2,472933,945866
HDIP02491,SP00397,10,483703,4837030
HDIP02491,SP00026,5,404442,2022210
HDIP02492,SP00393,7,231619,1621333
HDIP02492,SP00155,7,550729,3855103
HDIP02492,SP00165,3,305998,917994
HDIP02493,SP00253,5,302082,1510410
HDIP02494,SP00160,7,482619,3378333
HDIP02494,SP00411,8,472831,3782648
HDIP02494,SP00446,2,236843,473686
HDIP02495,SP00019,7,719300,5035100
HDIP02495,SP00396,8,94155,753240
HDIP02495,SP00347,2,193616,387232
HDIP02496,SP00192,8,72214,577712
HDIP02496,SP00185,9,757019,6813171
HDIP02496,SP00440,7,227736,1594152
HDIP02497,SP00436,10,597101,5971010
HDIP02498,SP00449,8,70395,563160
HDIP02498,SP00396,4,94155,376620
HDIP02498,SP00084,7,413846,2896922
HDIP02498,SP00068,8,799080,6392640
HDIP02499,SP00198,2,329239,658478
HDIP02499,SP00500,2,781237,1562474
HDIP02499,SP00483,8,181807,1454456
HDIP02500,SP00346,6,680484,4082904
HDIP02501,SP00387,10,59107,591070
HDIP02502,SP00102,6,666569,3999414
HDIP02502,SP00360,7,461949,3233643
HDIP02502,SP00268,5,526352,2631760
HDIP02502,SP00081,4,600153,2400612
HDIP02503,SP00375,4,791648,3166592
HDIP02503,SP00248,10,696867,6968670
HDIP02503,SP00065,10,185398,1853980
HDIP02503,SP00442,9,127378,1146402
HDIP02504,SP00207,9,438408,3945672
HDIP02504,SP00065,2,185398,370796
HDIP02504,SP00162,6,277458,1664748
HDIP02505,SP00476,1,291302,291302
HDIP02505,SP00020,2,548262,1096524
HDIP02505,SP00274,4,516882,2067528
HDIP02506,SP00047,3,536042,1608126
HDIP02506,SP00003,5,90309,451545
HDIP02506,SP00323,8,783476,6267808
HDIP02507,SP00108,8,698536,5588288
HDIP02507,SP00314,2,422929,845858
HDIP02507,SP00226,4,114784,459136
HDIP02508,SP00467,10,683606,6836060
HDIP02508,SP00135,8,250077,2000616
HDIP02508,SP00200,1,508167,508167
HDIP02509,SP00430,2,293016,586032
HDIP02509,SP00297,8,429829,3438632
HDIP02509,SP00402,10,114316,1143160
HDIP02510,SP00463,1,570598,570598
HDIP02510,SP00284,1,457265,457265
HDIP02510,SP00125,9,392597,3533373
HDIP02510,SP00046,5,623924,3119620
HDIP02510,SP00392,10,162319,1623190
HDIP02511,SP00461,2,707166,1414332
HDIP02511,SP00487,1,505684,505684
HDIP02512,SP00369,5,330604,1653020
HDIP02512,SP00329,1,623715,623715
HDIP02512,SP00299,2,571108,1142216
HDIP02512,SP00409,2,761984,1523968
HDIP02512,SP00030,6,128609,771654
HDIP02513,SP00050,9,768485,6916365
HDIP02514,SP00493,5,579313,2896565
HDIP02514,SP00242,6,688257,4129542
HDIP02514,SP00006,7,308302,2158114
HDIP02515,SP00336,9,374051,3366459
HDIP02515,SP00315,5,307589,1537945
HDIP02515,SP00362,7,55940,391580
HDIP02515,SP00125,10,392597,3925970
HDIP02515,SP00291,1,744562,744562
HDIP02516,SP00310,6,802119,4812714
HDIP02516,SP00435,4,386869,1547476
HDIP02516,SP00264,9,494860,4453740
HDIP02517,SP00186,5,373486,1867430
HDIP02517,SP00027,9,117188,1054692
HDIP02517,SP00335,4,325086,1300344
HDIP02517,SP00480,6,30700,184200
HDIP02517,SP00170,4,506173,2024692
HDIP02518,SP00366,1,717217,717217
HDIP02518,SP00283,6,518599,3111594
HDIP02518,SP00044,9,722836,6505524
HDIP02518,SP00494,6,74459,446754
HDIP02519,SP00376,10,877434,8774340
HDIP02519,SP00488,8,475493,3803944
HDIP02519,SP00097,8,126191,1009528
HDIP02519,SP00196,6,485710,2914260
HDIP02520,SP00208,7,187393,1311751
HDIP02520,SP00248,9,696867,6271803
HDIP02521,SP00059,1,194135,194135
HDIP02521,SP00279,2,510513,1021026
HDIP02521,SP00407,1,204157,204157
HDIP02521,SP00479,5,123377,616885
HDIP02521,SP00201,2,38290,76580
HDIP02522,SP00440,3,227736,683208
HDIP02522,SP00133,2,381436,762872
HDIP02522,SP00102,5,666569,3332845
HDIP02522,SP00107,1,376160,376160
HDIP02522,SP00090,7,76615,536305
HDIP02523,SP00321,2,743356,1486712
HDIP02523,SP00087,4,276596,1106384
HDIP02523,SP00434,7,449859,3149013
HDIP02523,SP00047,7,536042,3752294
HDIP02523,SP00029,3,781741,2345223
HDIP02524,SP00395,3,637511,1912533
HDIP02525,SP00259,4,376527,1506108
HDIP02525,SP00220,3,717584,2152752
HDIP02526,SP00238,7,681823,4772761
HDIP02526,SP00260,4,331130,1324520
HDIP02526,SP00097,2,126191,252382
HDIP02527,SP00010,7,85724,600068
HDIP02527,SP00249,3,54314,162942
HDIP02527,SP00151,9,496203,4465827
HDIP02528,SP00322,6,490608,2943648
HDIP02528,SP00290,6,400515,2403090
HDIP02528,SP00007,5,803666,4018330
HDIP02529,SP00066,8,124537,996296
HDIP02529,SP00290,3,400515,1201545
HDIP02529,SP00213,8,221555,1772440
HDIP02529,SP00308,8,41629,333032
HDIP02530,SP00008,6,564479,3386874
HDIP02530,SP00368,10,328017,3280170
HDIP02530,SP00499,9,231750,2085750
HDIP02530,SP00427,2,542785,1085570
HDIP02531,SP00445,8,97858,782864
HDIP02531,SP00004,8,78369,626952
HDIP02531,SP00285,1,98866,98866
HDIP02531,SP00113,10,180714,1807140
HDIP02532,SP00362,7,55940,391580
HDIP02532,SP00462,9,61665,554985
HDIP02533,SP00377,6,459637,2757822
HDIP02533,SP00049,4,810082,3240328
HDIP02533,SP00195,5,491930,2459650
HDIP02534,SP00223,10,50471,504710
HDIP02534,SP00092,10,284169,2841690
HDIP02535,SP00005,1,403643,403643
HDIP02535,SP00222,4,395742,1582968
HDIP02536,SP00481,4,495702,1982808
HDIP02536,SP00158,3,184258,552774
HDIP02536,SP00413,7,328192,2297344
HDIP02536,SP00249,3,54314,162942
HDIP02537,SP00218,5,30029,150145
HDIP02537,SP00216,1,449315,449315
HDIP02537,SP00191,6,304098,1824588
HDIP02538,SP00346,8,680484,5443872
HDIP02538,SP00418,9,196103,1764927
HDIP02538,SP00479,9,123377,1110393
HDIP02538,SP00175,10,260190,2601900
HDIP02538,SP00067,10,260243,2602430
HDIP02539,SP00478,9,618435,5565915
HDIP02540,SP00257,1,226229,226229
HDIP02541,SP00282,5,412081,2060405
HDIP02541,SP00208,4,187393,749572
HDIP02541,SP00042,9,561360,5052240
HDIP02541,SP00156,6,732500,4395000
HDIP02541,SP00056,6,16338,98028
HDIP02542,SP00373,3,366907,1100721
HDIP02543,SP00043,8,461146,3689168
HDIP02543,SP00075,9,397143,3574287
HDIP02543,SP00080,4,112095,448380
HDIP02544,SP00158,10,184258,1842580
HDIP02545,SP00137,10,385250,3852500
HDIP02545,SP00476,1,291302,291302
HDIP02546,SP00078,2,73733,147466
HDIP02546,SP00375,9,791648,7124832
HDIP02547,SP00233,10,250609,2506090
HDIP02548,SP00413,7,328192,2297344
HDIP02548,SP00232,9,896043,8064387
HDIP02548,SP00095,7,842856,5899992
HDIP02548,SP00111,2,938906,1877812
HDIP02548,SP00479,9,123377,1110393
HDIP02549,SP00180,10,485030,4850300
HDIP02549,SP00302,4,673579,2694316
HDIP02549,SP00323,2,783476,1566952
HDIP02550,SP00396,10,94155,941550
HDIP02550,SP00415,5,861324,4306620
HDIP02550,SP00132,4,535876,2143504
HDIP02551,SP00185,8,757019,6056152
HDIP02551,SP00321,7,743356,5203492
HDIP02551,SP00223,9,50471,454239
HDIP02552,SP00176,5,273844,1369220
HDIP02552,SP00395,5,637511,3187555
HDIP02552,SP00444,7,554752,3883264
HDIP02552,SP00111,9,938906,8450154
HDIP02553,SP00245,6,389276,2335656
HDIP02553,SP00431,3,624749,1874247
HDIP02553,SP00042,7,561360,3929520
HDIP02554,SP00390,2,300359,600718
HDIP02554,SP00225,8,78095,624760
HDIP02554,SP00129,2,302827,605654
HDIP02555,SP00492,5,730264,3651320
HDIP02555,SP00458,4,881738,3526952
HDIP02555,SP00457,5,393747,1968735
HDIP02555,SP00056,8,16338,130704
HDIP02555,SP00328,1,113091,113091
HDIP02556,SP00029,3,781741,2345223
HDIP02556,SP00353,6,24109,144654
HDIP02556,SP00361,4,594377,2377508
HDIP02557,SP00322,9,490608,4415472
HDIP02557,SP00348,6,323870,1943220
HDIP02557,SP00104,8,84433,675464
HDIP02557,SP00003,6,90309,541854
HDIP02558,SP00162,4,277458,1109832
HDIP02558,SP00285,9,98866,889794
HDIP02558,SP00265,4,445706,1782824
HDIP02558,SP00345,3,64030,192090
HDIP02559,SP00498,3,170872,512616
HDIP02559,SP00355,10,394330,3943300
HDIP02559,SP00396,7,94155,659085
HDIP02559,SP00217,5,222499,1112495
HDIP02559,SP00100,5,97323,486615
HDIP02560,SP00016,5,619646,3098230
HDIP02560,SP00221,3,117686,353058
HDIP02560,SP00069,4,60260,241040
HDIP02561,SP00109,6,450064,2700384
HDIP02561,SP00435,7,386869,2708083
HDIP02561,SP00112,6,774570,4647420
HDIP02561,SP00022,8,213218,1705744
HDIP02562,SP00320,2,272304,544608
HDIP02562,SP00370,5,658411,3292055
HDIP02562,SP00057,8,159247,1273976
HDIP02562,SP00081,9,600153,5401377
HDIP02562,SP00084,2,413846,827692
HDIP02563,SP00429,9,462537,4162833
HDIP02563,SP00177,3,259642,778926
HDIP02564,SP00080,1,112095,112095
HDIP02564,SP00039,1,481345,481345
HDIP02564,SP00359,3,478848,1436544
HDIP02564,SP00270,6,278612,1671672
HDIP02564,SP00078,4,73733,294932
HDIP02565,SP00142,9,103660,932940
HDIP02565,SP00208,6,187393,1124358
HDIP02566,SP00295,6,48163,288978
HDIP02566,SP00126,2,397357,794714
HDIP02567,SP00012,7,369160,2584120
HDIP02567,SP00389,1,350093,350093
HDIP02568,SP00301,4,242686,970744
HDIP02568,SP00269,10,350141,3501410
HDIP02568,SP00046,4,623924,2495696
HDIP02568,SP00270,4,278612,1114448
HDIP02569,SP00478,7,618435,4329045
HDIP02569,SP00265,4,445706,1782824
HDIP02570,SP00318,5,672188,3360940
HDIP02570,SP00374,3,309009,927027
HDIP02570,SP00467,8,683606,5468848
HDIP02571,SP00056,3,16338,49014
HDIP02571,SP00363,4,546095,2184380
HDIP02571,SP00129,8,302827,2422616
HDIP02572,SP00419,6,445478,2672868
HDIP02572,SP00107,8,376160,3009280
HDIP02572,SP00397,2,483703,967406
HDIP02573,SP00346,3,680484,2041452
HDIP02573,SP00295,1,48163,48163
HDIP02574,SP00181,7,533957,3737699
HDIP02574,SP00261,1,495274,495274
HDIP02574,SP00451,5,50156,250780
HDIP02575,SP00203,7,261965,1833755
HDIP02576,SP00223,9,50471,454239
HDIP02576,SP00213,7,221555,1550885
HDIP02576,SP00115,6,193794,1162764
HDIP02576,SP00487,10,505684,5056840
HDIP02577,SP00254,10,272218,2722180
HDIP02577,SP00274,8,516882,4135056
HDIP02578,SP00079,10,488662,4886620
HDIP02578,SP00050,6,768485,4610910
HDIP02578,SP00470,5,34918,174590
HDIP02578,SP00421,4,893503,3574012
HDIP02579,SP00135,3,250077,750231
HDIP02580,SP00068,6,799080,4794480
HDIP02580,SP00391,3,399409,1198227
